time,總停車格,目前車輛數量,空位數量,全站禁用狀態,進站人數,出站人數,全天空日射量(MJ/㎡),最大瞬間風(m/s),最大瞬間風風向(360degree),氣溫(℃),海平面氣壓(hPa),測站氣壓(hPa),相對溼度(%),紫外線指數,降水時數(h),降水量(mm),露點溫度(℃),風向(360degree),風速(m/s),去年借車數,去年還車數,is_holiday,is_hightraffic,公館2號,公館3號,公館1號,公館4號,weekday_sin,weekday_cos,time_sin,time_cos,日期,星期,hour,minute,第幾周
2023-10-17 03:40:00,12.0,0.0,12.0,1.0,1.0,0.0,0.0,9.4,90.0,23.5,1017.4,1013.9,62.0,0.0,0.0,0.0,15.8,100.0,3.1,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.4617486132350338,0.8870108331782217,17,1,3,40,42
2023-10-17 03:50:00,12.0,0.0,12.0,1.0,1.0,0.0,0.0,9.4,90.0,23.5,1017.4,1013.9,62.0,0.0,0.0,0.0,15.8,100.0,3.1,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.4809887689193876,0.8767267557075077,17,1,3,50,42
2023-10-17 04:00:00,12.0,0.0,12.0,1.0,1.0,0.0,0.0,7.8,130.0,23.5,1017.2,1013.7,65.0,0.0,0.0,0.0,16.6,100.0,3.9,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.4999999999999999,0.8660254037844387,17,1,4,0,42
2023-10-17 04:10:00,12.0,0.0,12.0,1.0,0.0,0.0,0.0,7.8,130.0,23.5,1017.2,1013.7,65.0,0.0,0.0,0.0,16.6,100.0,3.9,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.5187732581605214,0.8549118706729466,17,1,4,10,42
2023-10-17 04:20:00,12.0,0.0,12.0,1.0,0.0,0.0,0.0,7.8,130.0,23.5,1017.2,1013.7,65.0,0.0,0.0,0.0,16.6,100.0,3.9,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.5372996083468238,0.8433914458128857,17,1,4,20,42
2023-10-17 04:30:00,12.0,0.0,12.0,1.0,0.0,0.0,0.0,7.8,130.0,23.5,1017.2,1013.7,65.0,0.0,0.0,0.0,16.6,100.0,3.9,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.5555702330196022,0.8314696123025452,17,1,4,30,42
2023-10-17 04:40:00,12.0,0.0,12.0,1.0,0.0,0.0,0.0,7.8,130.0,23.5,1017.2,1013.7,65.0,0.0,0.0,0.0,16.6,100.0,3.9,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.573576436351046,0.8191520442889918,17,1,4,40,42
2023-10-17 04:50:00,12.0,0.0,12.0,1.0,0.0,0.0,0.0,7.8,130.0,23.5,1017.2,1013.7,65.0,0.0,0.0,0.0,16.6,100.0,3.9,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.5913096483635824,0.8064446042674825,17,1,4,50,42
2023-10-17 05:00:00,12.0,0.0,12.0,1.0,0.0,0.0,0.0,8.1,100.0,23.4,1017.4,1013.9,64.0,0.0,0.0,0.0,16.2,100.0,2.5,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.6087614290087205,0.7933533402912353,17,1,5,0,42
2023-10-17 05:10:00,12.0,0.0,12.0,1.0,48.0,63.0,0.0,8.1,100.0,23.4,1017.4,1013.9,64.0,0.0,0.0,0.0,16.2,100.0,2.5,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.6259234721840591,0.7798844830928818,17,1,5,10,42
2023-10-17 05:20:00,12.0,0.0,12.0,1.0,48.0,63.0,0.0,8.1,100.0,23.4,1017.4,1013.9,64.0,0.0,0.0,0.0,16.2,100.0,2.5,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.6427876096865393,0.766044443118978,17,1,5,20,42
2023-10-17 05:30:00,12.0,0.0,12.0,1.0,48.0,63.0,0.0,8.1,100.0,23.4,1017.4,1013.9,64.0,0.0,0.0,0.0,16.2,100.0,2.5,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.659345815100069,0.7518398074789774,17,1,5,30,42
2023-10-17 05:40:00,12.0,1.0,11.0,1.0,48.0,63.0,0.0,8.1,100.0,23.4,1017.4,1013.9,64.0,0.0,0.0,0.0,16.2,100.0,2.5,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.6755902076156602,0.7372773368101241,17,1,5,40,42
2023-10-17 05:50:00,12.0,2.0,10.0,1.0,48.0,63.0,0.0,8.1,100.0,23.4,1017.4,1013.9,64.0,0.0,0.0,0.0,16.2,100.0,2.5,0.0,0.0,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.6915130557822694,0.7223639620597556,17,1,5,50,42
2023-10-17 06:00:00,12.0,3.0,9.0,1.0,48.0,63.0,0.0,8.3,80.0,23.6,1017.8,1014.3,61.0,0.0,0.0,0.0,15.7,100.0,2.7,0.0,0.5,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.7071067811865476,0.7071067811865476,17,1,6,0,42
2023-10-17 06:10:00,12.0,3.0,9.0,1.0,171.0,323.0,0.0,8.3,80.0,23.6,1017.8,1014.3,61.0,0.0,0.0,0.0,15.7,100.0,2.7,0.0,0.5,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.7223639620597555,0.6915130557822694,17,1,6,10,42
2023-10-17 06:20:00,12.0,3.0,9.0,1.0,171.0,323.0,0.0,8.3,80.0,23.6,1017.8,1014.3,61.0,0.0,0.0,0.0,15.7,100.0,2.7,0.0,0.5,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.737277336810124,0.6755902076156602,17,1,6,20,42
2023-10-17 06:30:00,12.0,2.0,10.0,1.0,171.0,323.0,0.0,8.3,80.0,23.6,1017.8,1014.3,61.0,0.0,0.0,0.0,15.7,100.0,2.7,0.0,0.5,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.7518398074789773,0.659345815100069,17,1,6,30,42
2023-10-17 06:40:00,12.0,3.0,9.0,1.0,171.0,323.0,0.0,8.3,80.0,23.6,1017.8,1014.3,61.0,0.0,0.0,0.0,15.7,100.0,2.7,0.0,0.5,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.766044443118978,0.6427876096865394,17,1,6,40,42
2023-10-17 06:50:00,12.0,4.0,8.0,1.0,171.0,323.0,0.0,8.3,80.0,23.6,1017.8,1014.3,61.0,0.0,0.0,0.0,15.7,100.0,2.7,0.0,0.5,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.7798844830928817,0.6259234721840592,17,1,6,50,42
2023-10-17 07:00:00,12.0,5.0,7.0,1.0,171.0,323.0,0.25,8.6,110.0,23.8,1018.3,1014.8,61.0,0.0,0.0,0.0,15.9,100.0,3.2,0.8333333333333334,0.3333333333333333,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.7933533402912352,0.6087614290087207,17,1,7,0,42
2023-10-17 07:10:00,12.0,4.0,8.0,1.0,277.0,573.0,0.25,8.6,110.0,23.8,1018.3,1014.8,61.0,0.0,0.0,0.0,15.9,100.0,3.2,0.8333333333333334,0.3333333333333333,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8064446042674825,0.5913096483635825,17,1,7,10,42
2023-10-17 07:20:00,12.0,6.0,6.0,1.0,277.0,573.0,0.25,8.6,110.0,23.8,1018.3,1014.8,61.0,0.0,0.0,0.0,15.9,100.0,3.2,0.8333333333333334,0.3333333333333333,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8191520442889917,0.5735764363510462,17,1,7,20,42
2023-10-17 07:30:00,12.0,5.0,7.0,1.0,277.0,573.0,0.25,8.6,110.0,23.8,1018.3,1014.8,61.0,0.0,0.0,0.0,15.9,100.0,3.2,0.8333333333333334,0.3333333333333333,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8314696123025452,0.5555702330196023,17,1,7,30,42
2023-10-17 07:40:00,12.0,2.0,10.0,1.0,277.0,573.0,0.25,8.6,110.0,23.8,1018.3,1014.8,61.0,0.0,0.0,0.0,15.9,100.0,3.2,0.8333333333333334,0.3333333333333333,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8433914458128856,0.5372996083468239,17,1,7,40,42
2023-10-17 07:50:00,12.0,1.0,11.0,1.0,277.0,573.0,0.25,8.6,110.0,23.8,1018.3,1014.8,61.0,0.0,0.0,0.0,15.9,100.0,3.2,0.8333333333333334,0.3333333333333333,0,0,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8549118706729466,0.5187732581605213,17,1,7,50,42
2023-10-17 08:00:00,12.0,1.0,11.0,1.0,277.0,573.0,0.59,9.7,110.0,24.3,1019.1,1015.6,61.0,1.0,0.0,0.0,16.3,100.0,3.4,0.3333333333333333,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8660254037844386,0.5000000000000001,17,1,8,0,42
2023-10-17 08:10:00,12.0,0.0,12.0,1.0,182.0,394.0,0.59,9.7,110.0,24.3,1019.1,1015.6,61.0,1.0,0.0,0.0,16.3,100.0,3.4,0.3333333333333333,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8767267557075077,0.4809887689193877,17,1,8,10,42
2023-10-17 08:20:00,12.0,0.0,12.0,1.0,182.0,394.0,0.59,9.7,110.0,24.3,1019.1,1015.6,61.0,1.0,0.0,0.0,16.3,100.0,3.4,0.3333333333333333,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8870108331782217,0.4617486132350338,17,1,8,20,42
2023-10-17 08:30:00,12.0,0.0,12.0,1.0,182.0,394.0,0.59,9.7,110.0,24.3,1019.1,1015.6,61.0,1.0,0.0,0.0,16.3,100.0,3.4,0.3333333333333333,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8968727415326884,0.4422886902190012,17,1,8,30,42
2023-10-17 08:40:00,12.0,0.0,12.0,1.0,182.0,394.0,0.59,9.7,110.0,24.3,1019.1,1015.6,61.0,1.0,0.0,0.0,16.3,100.0,3.4,0.3333333333333333,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.90630778703665,0.4226182617406994,17,1,8,40,42
2023-10-17 08:50:00,12.0,0.0,12.0,1.0,182.0,394.0,0.59,9.7,110.0,24.3,1019.1,1015.6,61.0,1.0,0.0,0.0,16.3,100.0,3.4,0.3333333333333333,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9153114791194472,0.4027466898587372,17,1,8,50,42
2023-10-17 09:00:00,12.0,0.0,12.0,1.0,182.0,394.0,1.08,10.2,80.0,25.0,1019.3,1015.8,56.0,2.0,0.0,0.0,15.6,80.0,4.5,0.1666666666666666,0.1666666666666666,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9238795325112868,0.3826834323650898,17,1,9,0,42
2023-10-17 09:10:00,12.0,0.0,12.0,1.0,126.0,274.0,1.08,10.2,80.0,25.0,1019.3,1015.8,56.0,2.0,0.0,0.0,15.6,80.0,4.5,0.1666666666666666,0.1666666666666666,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9320078692827984,0.3624380382837017,17,1,9,10,42
2023-10-17 09:20:00,12.0,0.0,12.0,1.0,126.0,274.0,1.08,10.2,80.0,25.0,1019.3,1015.8,56.0,2.0,0.0,0.0,15.6,80.0,4.5,0.1666666666666666,0.1666666666666666,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9396926207859084,0.3420201433256688,17,1,9,20,42
2023-10-17 09:30:00,12.0,1.0,11.0,1.0,126.0,274.0,1.08,10.2,80.0,25.0,1019.3,1015.8,56.0,2.0,0.0,0.0,15.6,80.0,4.5,0.1666666666666666,0.1666666666666666,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9469301294951056,0.3214394653031617,17,1,9,30,42
2023-10-17 09:40:00,12.0,0.0,12.0,1.0,126.0,274.0,1.08,10.2,80.0,25.0,1019.3,1015.8,56.0,2.0,0.0,0.0,15.6,80.0,4.5,0.1666666666666666,0.1666666666666666,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9537169507482268,0.300705799504273,17,1,9,40,42
2023-10-17 09:50:00,12.0,0.0,12.0,1.0,126.0,274.0,1.08,10.2,80.0,25.0,1019.3,1015.8,56.0,2.0,0.0,0.0,15.6,80.0,4.5,0.1666666666666666,0.1666666666666666,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9600498543859286,0.2798290140309922,17,1,9,50,42
2023-10-17 10:00:00,12.0,0.0,12.0,1.0,126.0,274.0,1.84,10.8,70.0,26.2,1019.3,1015.8,53.0,4.0,0.0,0.0,15.9,100.0,4.4,0.0,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9659258262890682,0.2588190451025209,17,1,10,0,42
2023-10-17 10:10:00,12.0,0.0,12.0,1.0,132.0,225.0,1.84,10.8,70.0,26.2,1019.3,1015.8,53.0,4.0,0.0,0.0,15.9,100.0,4.4,0.0,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9713420698132614,0.2376858923261731,17,1,10,10,42
2023-10-17 10:20:00,12.0,0.0,12.0,1.0,132.0,225.0,1.84,10.8,70.0,26.2,1019.3,1015.8,53.0,4.0,0.0,0.0,15.9,100.0,4.4,0.0,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9762960071199334,0.2164396139381029,17,1,10,20,42
2023-10-17 10:30:00,12.0,0.0,12.0,1.0,132.0,225.0,1.84,10.8,70.0,26.2,1019.3,1015.8,53.0,4.0,0.0,0.0,15.9,100.0,4.4,0.0,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9807852804032304,0.1950903220161283,17,1,10,30,42
2023-10-17 10:40:00,12.0,3.0,9.0,1.0,132.0,225.0,1.84,10.8,70.0,26.2,1019.3,1015.8,53.0,4.0,0.0,0.0,15.9,100.0,4.4,0.0,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.984807753012208,0.1736481776669304,17,1,10,40,42
2023-10-17 10:50:00,12.0,3.0,9.0,1.0,132.0,225.0,1.84,10.8,70.0,26.2,1019.3,1015.8,53.0,4.0,0.0,0.0,15.9,100.0,4.4,0.0,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9883615104677608,0.1521233861899168,17,1,10,50,42
2023-10-17 11:00:00,12.0,5.0,7.0,1.0,132.0,225.0,2.63,10.7,80.0,27.1,1018.8,1015.3,52.0,7.0,0.0,0.0,16.4,90.0,4.5,0.0,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9914448613738104,0.1305261922200515,17,1,11,0,42
2023-10-17 11:10:00,12.0,5.0,7.0,1.0,193.0,257.0,2.63,10.7,80.0,27.1,1018.8,1015.3,52.0,7.0,0.0,0.0,16.4,90.0,4.5,0.0,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9940563382223196,0.1088668748519647,17,1,11,10,42
2023-10-17 11:20:00,12.0,1.0,11.0,1.0,193.0,257.0,2.63,10.7,80.0,27.1,1018.8,1015.3,52.0,7.0,0.0,0.0,16.4,90.0,4.5,0.0,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9961946980917455,0.0871557427476581,17,1,11,20,42
2023-10-17 11:30:00,12.0,1.0,11.0,1.0,193.0,257.0,2.63,10.7,80.0,27.1,1018.8,1015.3,52.0,7.0,0.0,0.0,16.4,90.0,4.5,0.0,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9978589232386036,0.065403129230143,17,1,11,30,42
2023-10-17 11:40:00,12.0,1.0,11.0,1.0,193.0,257.0,2.63,10.7,80.0,27.1,1018.8,1015.3,52.0,7.0,0.0,0.0,16.4,90.0,4.5,0.0,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9990482215818578,0.043619387365336,17,1,11,40,42
2023-10-17 11:50:00,12.0,2.0,10.0,1.0,193.0,257.0,2.63,10.7,80.0,27.1,1018.8,1015.3,52.0,7.0,0.0,0.0,16.4,90.0,4.5,0.0,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9997620270799092,0.0218148850345611,17,1,11,50,42
2023-10-17 12:00:00,12.0,3.0,9.0,1.0,193.0,257.0,2.99,12.8,100.0,27.3,1018.3,1014.8,53.0,8.0,0.0,0.0,16.9,90.0,3.7,0.3333333333333333,0.8333333333333334,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,1.0,6.123233995736766e-17,17,1,12,0,42
2023-10-17 12:10:00,12.0,7.0,5.0,1.0,198.0,224.0,2.99,12.8,100.0,27.3,1018.3,1014.8,53.0,8.0,0.0,0.0,16.9,90.0,3.7,0.3333333333333333,0.8333333333333334,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9997620270799092,-0.021814885034561,17,1,12,10,42
2023-10-17 12:20:00,12.0,7.0,5.0,1.0,198.0,224.0,2.99,12.8,100.0,27.3,1018.3,1014.8,53.0,8.0,0.0,0.0,16.9,90.0,3.7,0.3333333333333333,0.8333333333333334,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9990482215818578,-0.0436193873653358,17,1,12,20,42
2023-10-17 12:30:00,12.0,8.0,4.0,1.0,198.0,224.0,2.99,12.8,100.0,27.3,1018.3,1014.8,53.0,8.0,0.0,0.0,16.9,90.0,3.7,0.3333333333333333,0.8333333333333334,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9978589232386036,-0.0654031292301429,17,1,12,30,42
2023-10-17 12:40:00,12.0,6.0,6.0,1.0,198.0,224.0,2.99,12.8,100.0,27.3,1018.3,1014.8,53.0,8.0,0.0,0.0,16.9,90.0,3.7,0.3333333333333333,0.8333333333333334,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9961946980917455,-0.087155742747658,17,1,12,40,42
2023-10-17 12:50:00,12.0,4.0,8.0,1.0,198.0,224.0,2.99,12.8,100.0,27.3,1018.3,1014.8,53.0,8.0,0.0,0.0,16.9,90.0,3.7,0.3333333333333333,0.8333333333333334,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9940563382223196,-0.1088668748519646,17,1,12,50,42
2023-10-17 13:00:00,12.0,1.0,11.0,1.0,198.0,224.0,2.83,11.7,90.0,27.4,1017.5,1014.0,51.0,7.0,0.0,0.0,16.4,90.0,3.6,0.8333333333333334,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9914448613738104,-0.1305261922200513,17,1,13,0,42
2023-10-17 13:10:00,12.0,3.0,9.0,1.0,180.0,204.0,2.83,11.7,90.0,27.4,1017.5,1014.0,51.0,7.0,0.0,0.0,16.4,90.0,3.6,0.8333333333333334,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9883615104677608,-0.1521233861899167,17,1,13,10,42
2023-10-17 13:20:00,12.0,3.0,9.0,1.0,180.0,204.0,2.83,11.7,90.0,27.4,1017.5,1014.0,51.0,7.0,0.0,0.0,16.4,90.0,3.6,0.8333333333333334,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.984807753012208,-0.1736481776669303,17,1,13,20,42
2023-10-17 13:30:00,12.0,1.0,11.0,1.0,180.0,204.0,2.83,11.7,90.0,27.4,1017.5,1014.0,51.0,7.0,0.0,0.0,16.4,90.0,3.6,0.8333333333333334,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9807852804032304,-0.1950903220161282,17,1,13,30,42
2023-10-17 13:40:00,12.0,3.0,9.0,1.0,180.0,204.0,2.83,11.7,90.0,27.4,1017.5,1014.0,51.0,7.0,0.0,0.0,16.4,90.0,3.6,0.8333333333333334,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9762960071199336,-0.2164396139381025,17,1,13,40,42
2023-10-17 13:50:00,12.0,4.0,8.0,1.0,180.0,204.0,2.83,11.7,90.0,27.4,1017.5,1014.0,51.0,7.0,0.0,0.0,16.4,90.0,3.6,0.8333333333333334,0.0,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9713420698132614,-0.2376858923261731,17,1,13,50,42
2023-10-17 14:00:00,12.0,1.0,11.0,1.0,180.0,204.0,2.58,11.6,80.0,27.5,1017.1,1013.6,53.0,6.0,0.0,0.0,17.1,90.0,4.2,0.1666666666666666,0.3333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9659258262890684,-0.2588190451025208,17,1,14,0,42
2023-10-17 14:10:00,12.0,0.0,12.0,1.0,214.0,170.0,2.58,11.6,80.0,27.5,1017.1,1013.6,53.0,6.0,0.0,0.0,17.1,90.0,4.2,0.1666666666666666,0.3333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9600498543859286,-0.2798290140309921,17,1,14,10,42
2023-10-17 14:20:00,12.0,1.0,11.0,1.0,214.0,170.0,2.58,11.6,80.0,27.5,1017.1,1013.6,53.0,6.0,0.0,0.0,17.1,90.0,4.2,0.1666666666666666,0.3333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9537169507482268,-0.3007057995042729,17,1,14,20,42
2023-10-17 14:30:00,12.0,0.0,12.0,1.0,214.0,170.0,2.58,11.6,80.0,27.5,1017.1,1013.6,53.0,6.0,0.0,0.0,17.1,90.0,4.2,0.1666666666666666,0.3333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9469301294951056,-0.3214394653031613,17,1,14,30,42
2023-10-17 14:40:00,12.0,0.0,12.0,1.0,214.0,170.0,2.58,11.6,80.0,27.5,1017.1,1013.6,53.0,6.0,0.0,0.0,17.1,90.0,4.2,0.1666666666666666,0.3333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9396926207859084,-0.3420201433256685,17,1,14,40,42
2023-10-17 14:50:00,12.0,0.0,12.0,1.0,214.0,170.0,2.58,11.6,80.0,27.5,1017.1,1013.6,53.0,6.0,0.0,0.0,17.1,90.0,4.2,0.1666666666666666,0.3333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9320078692827986,-0.3624380382837016,17,1,14,50,42
2023-10-17 15:00:00,12.0,0.0,12.0,1.0,214.0,170.0,1.7,12.4,120.0,26.5,1017.1,1013.6,56.0,3.0,0.0,0.0,17.0,110.0,5.8,0.1666666666666666,0.3333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9238795325112868,-0.3826834323650897,17,1,15,0,42
2023-10-17 15:10:00,12.0,1.0,11.0,1.0,297.0,218.0,1.7,12.4,120.0,26.5,1017.1,1013.6,56.0,3.0,0.0,0.0,17.0,110.0,5.8,0.1666666666666666,0.3333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.9153114791194472,-0.4027466898587371,17,1,15,10,42
2023-10-17 15:20:00,12.0,1.0,11.0,1.0,297.0,218.0,1.7,12.4,120.0,26.5,1017.1,1013.6,56.0,3.0,0.0,0.0,17.0,110.0,5.8,0.1666666666666666,0.3333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.90630778703665,-0.4226182617406993,17,1,15,20,42
2023-10-17 15:30:00,12.0,2.0,10.0,1.0,297.0,218.0,1.7,12.4,120.0,26.5,1017.1,1013.6,56.0,3.0,0.0,0.0,17.0,110.0,5.8,0.1666666666666666,0.3333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8968727415326884,-0.4422886902190011,17,1,15,30,42
2023-10-17 15:40:00,12.0,3.0,9.0,1.0,297.0,218.0,1.7,12.4,120.0,26.5,1017.1,1013.6,56.0,3.0,0.0,0.0,17.0,110.0,5.8,0.1666666666666666,0.3333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8870108331782216,-0.4617486132350342,17,1,15,40,42
2023-10-17 15:50:00,12.0,1.0,11.0,1.0,297.0,218.0,1.7,12.4,120.0,26.5,1017.1,1013.6,56.0,3.0,0.0,0.0,17.0,110.0,5.8,0.1666666666666666,0.3333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8767267557075078,-0.4809887689193874,17,1,15,50,42
2023-10-17 16:00:00,12.0,3.0,9.0,1.0,297.0,218.0,0.84,11.0,120.0,26.2,1017.2,1013.7,59.0,1.0,0.0,0.0,17.6,90.0,3.7,0.8333333333333334,1.5,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8660254037844387,-0.4999999999999998,17,1,16,0,42
2023-10-17 16:10:00,12.0,3.0,9.0,1.0,526.0,339.0,0.84,11.0,120.0,26.2,1017.2,1013.7,59.0,1.0,0.0,0.0,17.6,90.0,3.7,0.8333333333333334,1.5,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8549118706729467,-0.5187732581605212,17,1,16,10,42
2023-10-17 16:20:00,12.0,1.0,11.0,1.0,526.0,339.0,0.84,11.0,120.0,26.2,1017.2,1013.7,59.0,1.0,0.0,0.0,17.6,90.0,3.7,0.8333333333333334,1.5,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8433914458128858,-0.5372996083468236,17,1,16,20,42
2023-10-17 16:30:00,12.0,4.0,8.0,1.0,526.0,339.0,0.84,11.0,120.0,26.2,1017.2,1013.7,59.0,1.0,0.0,0.0,17.6,90.0,3.7,0.8333333333333334,1.5,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8314696123025451,-0.5555702330196023,17,1,16,30,42
2023-10-17 16:40:00,12.0,10.0,2.0,1.0,526.0,339.0,0.84,11.0,120.0,26.2,1017.2,1013.7,59.0,1.0,0.0,0.0,17.6,90.0,3.7,0.8333333333333334,1.5,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8191520442889917,-0.5735764363510462,17,1,16,40,42
2023-10-17 16:50:00,12.0,10.0,2.0,1.0,526.0,339.0,0.84,11.0,120.0,26.2,1017.2,1013.7,59.0,1.0,0.0,0.0,17.6,90.0,3.7,0.8333333333333334,1.5,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.8064446042674825,-0.5913096483635825,17,1,16,50,42
2023-10-17 17:00:00,12.0,10.0,2.0,1.0,526.0,339.0,0.31,11.5,100.0,25.7,1017.6,1014.1,62.0,0.0,0.0,0.0,17.9,100.0,3.6,1.8333333333333333,2.333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.7933533402912352,-0.6087614290087207,17,1,17,0,42
2023-10-17 17:10:00,12.0,10.0,2.0,1.0,668.0,408.0,0.31,11.5,100.0,25.7,1017.6,1014.1,62.0,0.0,0.0,0.0,17.9,100.0,3.6,1.8333333333333333,2.333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.779884483092882,-0.6259234721840587,17,1,17,10,42
2023-10-17 17:20:00,12.0,8.0,4.0,1.0,668.0,408.0,0.31,11.5,100.0,25.7,1017.6,1014.1,62.0,0.0,0.0,0.0,17.9,100.0,3.6,1.8333333333333333,2.333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.766044443118978,-0.6427876096865394,17,1,17,20,42
2023-10-17 17:30:00,12.0,10.0,2.0,1.0,668.0,408.0,0.31,11.5,100.0,25.7,1017.6,1014.1,62.0,0.0,0.0,0.0,17.9,100.0,3.6,1.8333333333333333,2.333333333333333,0,1,0,0,1,0,0.4338837391175581,0.9009688679024191,0.7518398074789774,-0.6593458151000688,17,1,17,30,42
