time,總停車格,目前車輛數量,空位數量,進站人數,出站人數,全天空日射量(MJ/㎡),最大瞬間風(m/s),最大瞬間風風向(360degree),氣溫(℃),海平面氣壓(hPa),測站氣壓(hPa),相對溼度(%),紫外線指數,降水時數(h),降水量(mm),露點溫度(℃),風向(360degree),風速(m/s),去年借車數,去年還車數,is_holiday,is_hightraffic,weekday_sin,weekday_cos,time_sin,time_cos,day,Weekday,hour,minute,第幾周,workday,租借數量
2023-10-02 00:00:00,90,0,90,42.0,21.0,0.0,4.7,90.0,26.5,1012.8,1009.3,83.0,0.0,0.0,0,23.4,130.0,2.0,0.8333333333333334,0.3333333333333333,0,0,0.0,1.0,0.0,1.0,2,0,0,0,40,1,0
2023-10-02 00:10:00,90,22,68,1.0,0.0,0.0,4.7,90.0,26.5,1012.8,1009.3,83.0,0.0,0.0,0,23.4,130.0,2.0,0.8333333333333334,0.3333333333333333,0,0,0.0,1.0,0.0218148850345611,0.9997620270799092,2,0,0,10,40,1,-22
2023-10-02 00:20:00,90,17,73,1.0,0.0,0.0,4.7,90.0,26.5,1012.8,1009.3,83.0,0.0,0.0,0,23.4,130.0,2.0,0.8333333333333334,0.3333333333333333,0,0,0.0,1.0,0.043619387365336,0.9990482215818578,2,0,0,20,40,1,5
2023-10-02 00:30:00,90,17,73,1.0,0.0,0.0,4.7,90.0,26.5,1012.8,1009.3,83.0,0.0,0.0,0,23.4,130.0,2.0,0.8333333333333334,0.3333333333333333,0,0,0.0,1.0,0.065403129230143,0.9978589232386036,2,0,0,30,40,1,0
2023-10-02 00:40:00,90,11,79,1.0,0.0,0.0,4.7,90.0,26.5,1012.8,1009.3,83.0,0.0,0.0,0,23.4,130.0,2.0,0.8333333333333334,0.3333333333333333,0,0,0.0,1.0,0.0871557427476581,0.9961946980917455,2,0,0,40,40,1,6
2023-10-02 00:50:00,90,3,87,1.0,0.0,0.0,4.7,90.0,26.5,1012.8,1009.3,83.0,0.0,0.0,0,23.4,130.0,2.0,0.8333333333333334,0.3333333333333333,0,0,0.0,1.0,0.1088668748519645,0.9940563382223196,2,0,0,50,40,1,8
2023-10-02 01:00:00,90,2,88,1.0,0.0,0.0,4.4,140.0,26.6,1012.3,1008.8,82.0,0.0,0.0,0,23.3,110.0,1.3,0.0,0.0,0,0,0.0,1.0,0.1305261922200515,0.9914448613738104,2,0,1,0,40,1,1
2023-10-02 01:10:00,90,2,88,1.0,0.0,0.0,4.4,140.0,26.6,1012.3,1008.8,82.0,0.0,0.0,0,23.3,110.0,1.3,0.0,0.0,0,0,0.0,1.0,0.1521233861899167,0.9883615104677608,2,0,1,10,40,1,0
2023-10-02 01:20:00,90,2,88,1.0,0.0,0.0,4.4,140.0,26.6,1012.3,1008.8,82.0,0.0,0.0,0,23.3,110.0,1.3,0.0,0.0,0,0,0.0,1.0,0.1736481776669303,0.984807753012208,2,0,1,20,40,1,0
2023-10-02 01:30:00,90,2,88,1.0,0.0,0.0,4.4,140.0,26.6,1012.3,1008.8,82.0,0.0,0.0,0,23.3,110.0,1.3,0.0,0.0,0,0,0.0,1.0,0.1950903220161282,0.9807852804032304,2,0,1,30,40,1,0
2023-10-02 01:40:00,90,2,88,1.0,0.0,0.0,4.4,140.0,26.6,1012.3,1008.8,82.0,0.0,0.0,0,23.3,110.0,1.3,0.0,0.0,0,0,0.0,1.0,0.2164396139381028,0.9762960071199334,2,0,1,40,40,1,0
2023-10-02 01:50:00,90,2,88,1.0,0.0,0.0,4.4,140.0,26.6,1012.3,1008.8,82.0,0.0,0.0,0,23.3,110.0,1.3,0.0,0.0,0,0,0.0,1.0,0.237685892326173,0.9713420698132614,2,0,1,50,40,1,0
2023-10-02 02:00:00,90,1,89,1.0,0.0,0.0,4.8,90.0,26.6,1012.0,1008.5,82.0,0.0,0.0,0,23.3,90.0,2.1,0.1666666666666666,0.1666666666666666,0,0,0.0,1.0,0.2588190451025207,0.9659258262890684,2,0,2,0,40,1,1
2023-10-02 02:10:00,90,0,90,1.0,0.0,0.0,4.8,90.0,26.6,1012.0,1008.5,82.0,0.0,0.0,0,23.3,90.0,2.1,0.1666666666666666,0.1666666666666666,0,0,0.0,1.0,0.2798290140309921,0.9600498543859288,2,0,2,10,40,1,1
2023-10-02 02:20:00,90,0,90,1.0,0.0,0.0,4.8,90.0,26.6,1012.0,1008.5,82.0,0.0,0.0,0,23.3,90.0,2.1,0.1666666666666666,0.1666666666666666,0,0,0.0,1.0,0.3007057995042731,0.9537169507482268,2,0,2,20,40,1,0
2023-10-02 02:30:00,90,0,90,1.0,0.0,0.0,4.8,90.0,26.6,1012.0,1008.5,82.0,0.0,0.0,0,23.3,90.0,2.1,0.1666666666666666,0.1666666666666666,0,0,0.0,1.0,0.3214394653031615,0.9469301294951056,2,0,2,30,40,1,0
2023-10-02 02:40:00,90,0,90,1.0,0.0,0.0,4.8,90.0,26.6,1012.0,1008.5,82.0,0.0,0.0,0,23.3,90.0,2.1,0.1666666666666666,0.1666666666666666,0,0,0.0,1.0,0.3420201433256687,0.9396926207859084,2,0,2,40,40,1,0
2023-10-02 02:50:00,90,0,90,1.0,0.0,0.0,4.8,90.0,26.6,1012.0,1008.5,82.0,0.0,0.0,0,23.3,90.0,2.1,0.1666666666666666,0.1666666666666666,0,0,0.0,1.0,0.3624380382837016,0.9320078692827986,2,0,2,50,40,1,0
2023-10-02 03:00:00,90,0,90,1.0,0.0,0.0,6.0,80.0,26.6,1011.9,1008.4,81.0,0.0,0.0,0,23.1,90.0,1.7,0.5,0.0,0,0,0.0,1.0,0.3826834323650898,0.9238795325112868,2,0,3,0,40,1,0
2023-10-02 03:10:00,90,0,90,1.0,0.0,0.0,6.0,80.0,26.6,1011.9,1008.4,81.0,0.0,0.0,0,23.1,90.0,1.7,0.5,0.0,0,0,0.0,1.0,0.4027466898587372,0.9153114791194472,2,0,3,10,40,1,0
2023-10-02 03:20:00,90,0,90,1.0,0.0,0.0,6.0,80.0,26.6,1011.9,1008.4,81.0,0.0,0.0,0,23.1,90.0,1.7,0.5,0.0,0,0,0.0,1.0,0.4226182617406994,0.90630778703665,2,0,3,20,40,1,0
2023-10-02 03:30:00,90,17,73,1.0,0.0,0.0,6.0,80.0,26.6,1011.9,1008.4,81.0,0.0,0.0,0,23.1,90.0,1.7,0.5,0.0,0,0,0.0,1.0,0.4422886902190013,0.8968727415326883,2,0,3,30,40,1,-17
2023-10-02 03:40:00,90,34,56,1.0,0.0,0.0,6.0,80.0,26.6,1011.9,1008.4,81.0,0.0,0.0,0,23.1,90.0,1.7,0.5,0.0,0,0,0.0,1.0,0.4617486132350338,0.8870108331782217,2,0,3,40,40,1,-17
2023-10-02 03:50:00,90,34,56,1.0,0.0,0.0,6.0,80.0,26.6,1011.9,1008.4,81.0,0.0,0.0,0,23.1,90.0,1.7,0.5,0.0,0,0,0.0,1.0,0.4809887689193876,0.8767267557075077,2,0,3,50,40,1,0
2023-10-02 04:00:00,90,34,56,1.0,0.0,0.0,5.5,80.0,26.5,1012.1,1008.6,79.0,0.0,0.0,0,22.6,80.0,1.2,0.1666666666666666,0.0,0,0,0.0,1.0,0.4999999999999999,0.8660254037844387,2,0,4,0,40,1,0
2023-10-02 04:10:00,90,35,55,0.0,0.0,0.0,5.5,80.0,26.5,1012.1,1008.6,79.0,0.0,0.0,0,22.6,80.0,1.2,0.1666666666666666,0.0,0,0,0.0,1.0,0.5187732581605214,0.8549118706729466,2,0,4,10,40,1,-1
2023-10-02 04:20:00,90,35,55,0.0,0.0,0.0,5.5,80.0,26.5,1012.1,1008.6,79.0,0.0,0.0,0,22.6,80.0,1.2,0.1666666666666666,0.0,0,0,0.0,1.0,0.5372996083468238,0.8433914458128857,2,0,4,20,40,1,0
2023-10-02 04:30:00,90,35,55,0.0,0.0,0.0,5.5,80.0,26.5,1012.1,1008.6,79.0,0.0,0.0,0,22.6,80.0,1.2,0.1666666666666666,0.0,0,0,0.0,1.0,0.5555702330196022,0.8314696123025452,2,0,4,30,40,1,0
2023-10-02 04:40:00,90,36,54,0.0,0.0,0.0,5.5,80.0,26.5,1012.1,1008.6,79.0,0.0,0.0,0,22.6,80.0,1.2,0.1666666666666666,0.0,0,0,0.0,1.0,0.573576436351046,0.8191520442889918,2,0,4,40,40,1,-1
2023-10-02 04:50:00,90,36,54,0.0,0.0,0.0,5.5,80.0,26.5,1012.1,1008.6,79.0,0.0,0.0,0,22.6,80.0,1.2,0.1666666666666666,0.0,0,0,0.0,1.0,0.5913096483635824,0.8064446042674825,2,0,4,50,40,1,0
2023-10-02 05:00:00,90,36,54,0.0,0.0,0.0,4.4,30.0,26.6,1012.3,1008.8,77.0,0.0,0.0,0,22.2,40.0,1.5,0.0,0.1666666666666666,0,0,0.0,1.0,0.6087614290087205,0.7933533402912353,2,0,5,0,40,1,0
2023-10-02 05:10:00,90,36,54,48.0,63.0,0.0,4.4,30.0,26.6,1012.3,1008.8,77.0,0.0,0.0,0,22.2,40.0,1.5,0.0,0.1666666666666666,0,0,0.0,1.0,0.6259234721840591,0.7798844830928818,2,0,5,10,40,1,0
2023-10-02 05:20:00,90,36,54,48.0,63.0,0.0,4.4,30.0,26.6,1012.3,1008.8,77.0,0.0,0.0,0,22.2,40.0,1.5,0.0,0.1666666666666666,0,0,0.0,1.0,0.6427876096865393,0.766044443118978,2,0,5,20,40,1,0
2023-10-02 05:30:00,90,36,54,48.0,63.0,0.0,4.4,30.0,26.6,1012.3,1008.8,77.0,0.0,0.0,0,22.2,40.0,1.5,0.0,0.1666666666666666,0,0,0.0,1.0,0.659345815100069,0.7518398074789774,2,0,5,30,40,1,0
2023-10-02 05:40:00,90,36,54,48.0,63.0,0.0,4.4,30.0,26.6,1012.3,1008.8,77.0,0.0,0.0,0,22.2,40.0,1.5,0.0,0.1666666666666666,0,0,0.0,1.0,0.6755902076156602,0.7372773368101241,2,0,5,40,40,1,0
2023-10-02 05:50:00,90,35,55,48.0,63.0,0.0,4.4,30.0,26.6,1012.3,1008.8,77.0,0.0,0.0,0,22.2,40.0,1.5,0.0,0.1666666666666666,0,0,0.0,1.0,0.6915130557822694,0.7223639620597556,2,0,5,50,40,1,1
2023-10-02 06:00:00,90,35,55,48.0,63.0,0.0,4.1,40.0,26.6,1012.6,1009.1,77.0,0.0,0.0,0,22.2,100.0,1.4,0.3333333333333333,0.6666666666666666,0,0,0.0,1.0,0.7071067811865476,0.7071067811865476,2,0,6,0,40,1,0
2023-10-02 06:10:00,90,35,55,160.0,306.0,0.0,4.1,40.0,26.6,1012.6,1009.1,77.0,0.0,0.0,0,22.2,100.0,1.4,0.3333333333333333,0.6666666666666666,0,0,0.0,1.0,0.7223639620597555,0.6915130557822694,2,0,6,10,40,1,0
2023-10-02 06:20:00,90,34,56,160.0,306.0,0.0,4.1,40.0,26.6,1012.6,1009.1,77.0,0.0,0.0,0,22.2,100.0,1.4,0.3333333333333333,0.6666666666666666,0,0,0.0,1.0,0.737277336810124,0.6755902076156602,2,0,6,20,40,1,1
2023-10-02 06:30:00,90,33,57,160.0,306.0,0.0,4.1,40.0,26.6,1012.6,1009.1,77.0,0.0,0.0,0,22.2,100.0,1.4,0.3333333333333333,0.6666666666666666,0,0,0.0,1.0,0.7518398074789773,0.659345815100069,2,0,6,30,40,1,1
2023-10-02 06:40:00,90,31,59,160.0,306.0,0.0,4.1,40.0,26.6,1012.6,1009.1,77.0,0.0,0.0,0,22.2,100.0,1.4,0.3333333333333333,0.6666666666666666,0,0,0.0,1.0,0.766044443118978,0.6427876096865394,2,0,6,40,40,1,2
2023-10-02 06:50:00,90,27,63,160.0,306.0,0.0,4.1,40.0,26.6,1012.6,1009.1,77.0,0.0,0.0,0,22.2,100.0,1.4,0.3333333333333333,0.6666666666666666,0,0,0.0,1.0,0.7798844830928817,0.6259234721840592,2,0,6,50,40,1,4
2023-10-02 07:00:00,90,18,72,160.0,306.0,0.04,3.2,80.0,26.4,1013.1,1009.6,82.0,0.0,0.0,0,23.1,120.0,0.5,0.6666666666666666,0.3333333333333333,0,0,0.0,1.0,0.7933533402912352,0.6087614290087207,2,0,7,0,40,1,9
2023-10-02 07:10:00,90,7,83,264.0,576.0,0.04,3.2,80.0,26.4,1013.1,1009.6,82.0,0.0,0.0,0,23.1,120.0,0.5,0.6666666666666666,0.3333333333333333,0,0,0.0,1.0,0.8064446042674825,0.5913096483635825,2,0,7,10,40,1,11
2023-10-02 07:20:00,90,1,89,264.0,576.0,0.04,3.2,80.0,26.4,1013.1,1009.6,82.0,0.0,0.0,0,23.1,120.0,0.5,0.6666666666666666,0.3333333333333333,0,0,0.0,1.0,0.8191520442889917,0.5735764363510462,2,0,7,20,40,1,6
2023-10-02 07:30:00,90,1,89,264.0,576.0,0.04,3.2,80.0,26.4,1013.1,1009.6,82.0,0.0,0.0,0,23.1,120.0,0.5,0.6666666666666666,0.3333333333333333,0,0,0.0,1.0,0.8314696123025452,0.5555702330196023,2,0,7,30,40,1,0
2023-10-02 07:40:00,90,2,88,264.0,576.0,0.04,3.2,80.0,26.4,1013.1,1009.6,82.0,0.0,0.0,0,23.1,120.0,0.5,0.6666666666666666,0.3333333333333333,0,0,0.0,1.0,0.8433914458128856,0.5372996083468239,2,0,7,40,40,1,-1
2023-10-02 07:50:00,90,0,90,264.0,576.0,0.04,3.2,80.0,26.4,1013.1,1009.6,82.0,0.0,0.0,0,23.1,120.0,0.5,0.6666666666666666,0.3333333333333333,0,0,0.0,1.0,0.8549118706729466,0.5187732581605213,2,0,7,50,40,1,2
2023-10-02 08:00:00,90,0,90,264.0,576.0,0.17,4.0,190.0,26.3,1013.4,1009.9,83.0,0.0,0.0,0,23.2,180.0,2.1,3.1666666666666665,0.8333333333333334,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,2,0,8,0,40,1,0
2023-10-02 08:10:00,90,0,90,176.0,445.0,0.17,4.0,190.0,26.3,1013.4,1009.9,83.0,0.0,0.0,0,23.2,180.0,2.1,3.1666666666666665,0.8333333333333334,0,1,0.0,1.0,0.8767267557075077,0.4809887689193877,2,0,8,10,40,1,0
2023-10-02 08:20:00,90,2,88,176.0,445.0,0.17,4.0,190.0,26.3,1013.4,1009.9,83.0,0.0,0.0,0,23.2,180.0,2.1,3.1666666666666665,0.8333333333333334,0,1,0.0,1.0,0.8870108331782217,0.4617486132350338,2,0,8,20,40,1,-2
2023-10-02 08:30:00,90,0,90,176.0,445.0,0.17,4.0,190.0,26.3,1013.4,1009.9,83.0,0.0,0.0,0,23.2,180.0,2.1,3.1666666666666665,0.8333333333333334,0,1,0.0,1.0,0.8968727415326884,0.4422886902190012,2,0,8,30,40,1,2
2023-10-02 08:40:00,90,1,89,176.0,445.0,0.17,4.0,190.0,26.3,1013.4,1009.9,83.0,0.0,0.0,0,23.2,180.0,2.1,3.1666666666666665,0.8333333333333334,0,1,0.0,1.0,0.90630778703665,0.4226182617406994,2,0,8,40,40,1,-1
2023-10-02 08:50:00,90,0,90,176.0,445.0,0.17,4.0,190.0,26.3,1013.4,1009.9,83.0,0.0,0.0,0,23.2,180.0,2.1,3.1666666666666665,0.8333333333333334,0,1,0.0,1.0,0.9153114791194472,0.4027466898587372,2,0,8,50,40,1,1
2023-10-02 09:00:00,90,0,90,176.0,445.0,0.25,4.8,150.0,26.3,1013.6,1010.1,87.0,1.0,0.3,0,24.0,110.0,1.2,4.0,2.6666666666666665,0,1,0.0,1.0,0.9238795325112868,0.3826834323650898,2,0,9,0,40,1,0
2023-10-02 09:10:00,90,1,89,115.0,318.0,0.25,4.8,150.0,26.3,1013.6,1010.1,87.0,1.0,0.3,0,24.0,110.0,1.2,4.0,2.6666666666666665,0,1,0.0,1.0,0.9320078692827984,0.3624380382837017,2,0,9,10,40,1,-1
2023-10-02 09:20:00,90,0,90,115.0,318.0,0.25,4.8,150.0,26.3,1013.6,1010.1,87.0,1.0,0.3,0,24.0,110.0,1.2,4.0,2.6666666666666665,0,1,0.0,1.0,0.9396926207859084,0.3420201433256688,2,0,9,20,40,1,1
2023-10-02 09:30:00,90,0,90,115.0,318.0,0.25,4.8,150.0,26.3,1013.6,1010.1,87.0,1.0,0.3,0,24.0,110.0,1.2,4.0,2.6666666666666665,0,1,0.0,1.0,0.9469301294951056,0.3214394653031617,2,0,9,30,40,1,0
2023-10-02 09:40:00,90,0,90,115.0,318.0,0.25,4.8,150.0,26.3,1013.6,1010.1,87.0,1.0,0.3,0,24.0,110.0,1.2,4.0,2.6666666666666665,0,1,0.0,1.0,0.9537169507482268,0.300705799504273,2,0,9,40,40,1,0
2023-10-02 09:50:00,90,0,90,115.0,318.0,0.25,4.8,150.0,26.3,1013.6,1010.1,87.0,1.0,0.3,0,24.0,110.0,1.2,4.0,2.6666666666666665,0,1,0.0,1.0,0.9600498543859286,0.2798290140309922,2,0,9,50,40,1,0
2023-10-02 10:00:00,90,0,90,115.0,318.0,0.37,5.4,100.0,26.8,1013.5,1010.0,81.0,1.0,0.3,0,23.3,70.0,2.1,2.6666666666666665,2.333333333333333,0,1,0.0,1.0,0.9659258262890682,0.2588190451025209,2,0,10,0,40,1,0
2023-10-02 10:10:00,90,0,90,118.0,278.0,0.37,5.4,100.0,26.8,1013.5,1010.0,81.0,1.0,0.3,0,23.3,70.0,2.1,2.6666666666666665,2.333333333333333,0,1,0.0,1.0,0.9713420698132614,0.2376858923261731,2,0,10,10,40,1,0
2023-10-02 10:20:00,90,0,90,118.0,278.0,0.37,5.4,100.0,26.8,1013.5,1010.0,81.0,1.0,0.3,0,23.3,70.0,2.1,2.6666666666666665,2.333333333333333,0,1,0.0,1.0,0.9762960071199334,0.2164396139381029,2,0,10,20,40,1,0
2023-10-02 10:30:00,90,1,89,118.0,278.0,0.37,5.4,100.0,26.8,1013.5,1010.0,81.0,1.0,0.3,0,23.3,70.0,2.1,2.6666666666666665,2.333333333333333,0,1,0.0,1.0,0.9807852804032304,0.1950903220161283,2,0,10,30,40,1,-1
2023-10-02 10:40:00,90,0,90,118.0,278.0,0.37,5.4,100.0,26.8,1013.5,1010.0,81.0,1.0,0.3,0,23.3,70.0,2.1,2.6666666666666665,2.333333333333333,0,1,0.0,1.0,0.984807753012208,0.1736481776669304,2,0,10,40,40,1,1
2023-10-02 10:50:00,90,0,90,118.0,278.0,0.37,5.4,100.0,26.8,1013.5,1010.0,81.0,1.0,0.3,0,23.3,70.0,2.1,2.6666666666666665,2.333333333333333,0,1,0.0,1.0,0.9883615104677608,0.1521233861899168,2,0,10,50,40,1,0
2023-10-02 11:00:00,90,1,89,118.0,278.0,0.77,7.4,80.0,27.3,1013.3,1009.8,78.0,3.0,0.0,0,23.1,80.0,2.0,3.1666666666666665,5.5,0,1,0.0,1.0,0.9914448613738104,0.1305261922200515,2,0,11,0,40,1,-1
2023-10-02 11:10:00,90,1,89,181.0,286.0,0.77,7.4,80.0,27.3,1013.3,1009.8,78.0,3.0,0.0,0,23.1,80.0,2.0,3.1666666666666665,5.5,0,1,0.0,1.0,0.9940563382223196,0.1088668748519647,2,0,11,10,40,1,0
2023-10-02 11:20:00,90,0,90,181.0,286.0,0.77,7.4,80.0,27.3,1013.3,1009.8,78.0,3.0,0.0,0,23.1,80.0,2.0,3.1666666666666665,5.5,0,1,0.0,1.0,0.9961946980917455,0.0871557427476581,2,0,11,20,40,1,1
2023-10-02 11:30:00,90,3,87,181.0,286.0,0.77,7.4,80.0,27.3,1013.3,1009.8,78.0,3.0,0.0,0,23.1,80.0,2.0,3.1666666666666665,5.5,0,1,0.0,1.0,0.9978589232386036,0.065403129230143,2,0,11,30,40,1,-3
2023-10-02 11:40:00,90,1,89,181.0,286.0,0.77,7.4,80.0,27.3,1013.3,1009.8,78.0,3.0,0.0,0,23.1,80.0,2.0,3.1666666666666665,5.5,0,1,0.0,1.0,0.9990482215818578,0.043619387365336,2,0,11,40,40,1,2
2023-10-02 11:50:00,90,2,88,181.0,286.0,0.77,7.4,80.0,27.3,1013.3,1009.8,78.0,3.0,0.0,0,23.1,80.0,2.0,3.1666666666666665,5.5,0,1,0.0,1.0,0.9997620270799092,0.0218148850345611,2,0,11,50,40,1,-1
2023-10-02 12:00:00,90,2,88,181.0,286.0,0.46,7.8,50.0,26.9,1012.7,1009.2,78.0,2.0,0.0,0,22.8,70.0,2.5,5.0,5.166666666666667,0,1,0.0,1.0,1.0,6.123233995736766e-17,2,0,12,0,40,1,0
2023-10-02 12:10:00,90,2,88,182.0,255.0,0.46,7.8,50.0,26.9,1012.7,1009.2,78.0,2.0,0.0,0,22.8,70.0,2.5,5.0,5.166666666666667,0,1,0.0,1.0,0.9997620270799092,-0.021814885034561,2,0,12,10,40,1,0
2023-10-02 12:20:00,90,2,88,182.0,255.0,0.46,7.8,50.0,26.9,1012.7,1009.2,78.0,2.0,0.0,0,22.8,70.0,2.5,5.0,5.166666666666667,0,1,0.0,1.0,0.9990482215818578,-0.0436193873653358,2,0,12,20,40,1,0
2023-10-02 12:30:00,90,13,77,182.0,255.0,0.46,7.8,50.0,26.9,1012.7,1009.2,78.0,2.0,0.0,0,22.8,70.0,2.5,5.0,5.166666666666667,0,1,0.0,1.0,0.9978589232386036,-0.0654031292301429,2,0,12,30,40,1,-11
2023-10-02 12:40:00,90,2,88,182.0,255.0,0.46,7.8,50.0,26.9,1012.7,1009.2,78.0,2.0,0.0,0,22.8,70.0,2.5,5.0,5.166666666666667,0,1,0.0,1.0,0.9961946980917455,-0.087155742747658,2,0,12,40,40,1,11
2023-10-02 12:50:00,90,1,89,182.0,255.0,0.46,7.8,50.0,26.9,1012.7,1009.2,78.0,2.0,0.0,0,22.8,70.0,2.5,5.0,5.166666666666667,0,1,0.0,1.0,0.9940563382223196,-0.1088668748519646,2,0,12,50,40,1,1
2023-10-02 13:00:00,90,1,89,182.0,255.0,0.49,9.1,70.0,26.9,1012.6,1009.1,74.0,2.0,0.0,0,21.9,80.0,3.3,5.833333333333333,3.0,0,1,0.0,1.0,0.9914448613738104,-0.1305261922200513,2,0,13,0,40,1,0
2023-10-02 13:10:00,90,2,88,152.0,200.0,0.49,9.1,70.0,26.9,1012.6,1009.1,74.0,2.0,0.0,0,21.9,80.0,3.3,5.833333333333333,3.0,0,1,0.0,1.0,0.9883615104677608,-0.1521233861899167,2,0,13,10,40,1,-1
2023-10-02 13:20:00,90,0,90,152.0,200.0,0.49,9.1,70.0,26.9,1012.6,1009.1,74.0,2.0,0.0,0,21.9,80.0,3.3,5.833333333333333,3.0,0,1,0.0,1.0,0.984807753012208,-0.1736481776669303,2,0,13,20,40,1,2
2023-10-02 13:30:00,90,1,89,152.0,200.0,0.49,9.1,70.0,26.9,1012.6,1009.1,74.0,2.0,0.0,0,21.9,80.0,3.3,5.833333333333333,3.0,0,1,0.0,1.0,0.9807852804032304,-0.1950903220161282,2,0,13,30,40,1,-1
2023-10-02 13:40:00,90,0,90,152.0,200.0,0.49,9.1,70.0,26.9,1012.6,1009.1,74.0,2.0,0.0,0,21.9,80.0,3.3,5.833333333333333,3.0,0,1,0.0,1.0,0.9762960071199336,-0.2164396139381025,2,0,13,40,40,1,1
2023-10-02 13:50:00,90,0,90,152.0,200.0,0.49,9.1,70.0,26.9,1012.6,1009.1,74.0,2.0,0.0,0,21.9,80.0,3.3,5.833333333333333,3.0,0,1,0.0,1.0,0.9713420698132614,-0.2376858923261731,2,0,13,50,40,1,0
2023-10-02 14:00:00,90,2,88,152.0,200.0,0.75,9.7,60.0,27.6,1012.2,1008.7,71.0,2.0,0.0,0,21.9,80.0,2.3,2.833333333333333,4.666666666666667,0,1,0.0,1.0,0.9659258262890684,-0.2588190451025208,2,0,14,0,40,1,-2
2023-10-02 14:10:00,90,0,90,193.0,210.0,0.75,9.7,60.0,27.6,1012.2,1008.7,71.0,2.0,0.0,0,21.9,80.0,2.3,2.833333333333333,4.666666666666667,0,1,0.0,1.0,0.9600498543859286,-0.2798290140309921,2,0,14,10,40,1,2
2023-10-02 14:20:00,90,2,88,193.0,210.0,0.75,9.7,60.0,27.6,1012.2,1008.7,71.0,2.0,0.0,0,21.9,80.0,2.3,2.833333333333333,4.666666666666667,0,1,0.0,1.0,0.9537169507482268,-0.3007057995042729,2,0,14,20,40,1,-2
2023-10-02 14:30:00,90,2,88,193.0,210.0,0.75,9.7,60.0,27.6,1012.2,1008.7,71.0,2.0,0.0,0,21.9,80.0,2.3,2.833333333333333,4.666666666666667,0,1,0.0,1.0,0.9469301294951056,-0.3214394653031613,2,0,14,30,40,1,0
2023-10-02 14:40:00,90,4,86,193.0,210.0,0.75,9.7,60.0,27.6,1012.2,1008.7,71.0,2.0,0.0,0,21.9,80.0,2.3,2.833333333333333,4.666666666666667,0,1,0.0,1.0,0.9396926207859084,-0.3420201433256685,2,0,14,40,40,1,-2
2023-10-02 14:50:00,90,3,87,193.0,210.0,0.75,9.7,60.0,27.6,1012.2,1008.7,71.0,2.0,0.0,0,21.9,80.0,2.3,2.833333333333333,4.666666666666667,0,1,0.0,1.0,0.9320078692827986,-0.3624380382837016,2,0,14,50,40,1,1
2023-10-02 15:00:00,90,3,87,193.0,210.0,1.85,10.2,80.0,27.9,1011.6,1008.1,67.0,4.0,0.0,0,21.2,80.0,3.4,6.0,4.166666666666667,0,1,0.0,1.0,0.9238795325112868,-0.3826834323650897,2,0,15,0,40,1,0
2023-10-02 15:10:00,90,2,88,263.0,188.0,1.85,10.2,80.0,27.9,1011.6,1008.1,67.0,4.0,0.0,0,21.2,80.0,3.4,6.0,4.166666666666667,0,1,0.0,1.0,0.9153114791194472,-0.4027466898587371,2,0,15,10,40,1,1
2023-10-02 15:20:00,90,18,72,263.0,188.0,1.85,10.2,80.0,27.9,1011.6,1008.1,67.0,4.0,0.0,0,21.2,80.0,3.4,6.0,4.166666666666667,0,1,0.0,1.0,0.90630778703665,-0.4226182617406993,2,0,15,20,40,1,-16
2023-10-02 15:30:00,90,26,64,263.0,188.0,1.85,10.2,80.0,27.9,1011.6,1008.1,67.0,4.0,0.0,0,21.2,80.0,3.4,6.0,4.166666666666667,0,1,0.0,1.0,0.8968727415326884,-0.4422886902190011,2,0,15,30,40,1,-8
2023-10-02 15:40:00,90,27,63,263.0,188.0,1.85,10.2,80.0,27.9,1011.6,1008.1,67.0,4.0,0.0,0,21.2,80.0,3.4,6.0,4.166666666666667,0,1,0.0,1.0,0.8870108331782216,-0.4617486132350342,2,0,15,40,40,1,-1
2023-10-02 15:50:00,90,20,70,263.0,188.0,1.85,10.2,80.0,27.9,1011.6,1008.1,67.0,4.0,0.0,0,21.2,80.0,3.4,6.0,4.166666666666667,0,1,0.0,1.0,0.8767267557075078,-0.4809887689193874,2,0,15,50,40,1,7
2023-10-02 16:00:00,90,17,73,263.0,188.0,1.1,9.1,60.0,27.8,1011.1,1007.6,66.0,2.0,0.0,0,20.9,70.0,3.7,6.0,8.833333333333334,0,1,0.0,1.0,0.8660254037844387,-0.4999999999999998,2,0,16,0,40,1,3
2023-10-02 16:10:00,90,26,64,499.0,328.0,1.1,9.1,60.0,27.8,1011.1,1007.6,66.0,2.0,0.0,0,20.9,70.0,3.7,6.0,8.833333333333334,0,1,0.0,1.0,0.8549118706729467,-0.5187732581605212,2,0,16,10,40,1,-9
2023-10-02 16:20:00,90,35,55,499.0,328.0,1.1,9.1,60.0,27.8,1011.1,1007.6,66.0,2.0,0.0,0,20.9,70.0,3.7,6.0,8.833333333333334,0,1,0.0,1.0,0.8433914458128858,-0.5372996083468236,2,0,16,20,40,1,-9
2023-10-02 16:30:00,90,34,56,499.0,328.0,1.1,9.1,60.0,27.8,1011.1,1007.6,66.0,2.0,0.0,0,20.9,70.0,3.7,6.0,8.833333333333334,0,1,0.0,1.0,0.8314696123025451,-0.5555702330196023,2,0,16,30,40,1,1
